session_id,worker_id,order_id,norm_order_id,model,prompt,elapsed_time,num_queries,num_events,acceptance,model_completion,final_sentence,edit_model_final_token,edit_model_final_char,apt,specific,imageable,overall
07dcdbfc71674e3d961d72f669d9f884,036f36dab73af612da0a4d5e38c32638,5,0.62,InstructDavinci,progress,0.71,1,30,100.0,We worked together in perfect harmony.,We work together in perfect sychronization.,2,13,0.5,1.0,0.5,0.6666666666666666
07dcdbfc71674e3d961d72f669d9f884,036f36dab73af612da0a4d5e38c32638,6,0.75,InstructDavinci,progress,1.8,1,78,0.0,,If I lead and you follow we'll get the job done in perfect sync.,14,64,,,,
07dcdbfc71674e3d961d72f669d9f884,036f36dab73af612da0a4d5e38c32638,7,0.88,InstructDavinci,progress,1.31,1,97,0.0,,"If we flow with the rhythm of this project, we'll work in harmony.",13,66,0.5,1.0,0.5,0.6666666666666666
e1c9f72a89cb452489035a5a737c563c,0824ceff6a8181938c3dc5c85ed026e3,0,0.0,Davinci,theory,0.55,0,114,,,The ground floor is the strongest and the rest of the floors are like the details of the theory.,19,96,1.0,0.5,1.0,0.8333333333333334
e1c9f72a89cb452489035a5a737c563c,0824ceff6a8181938c3dc5c85ed026e3,1,0.2,Davinci,theory,0.58,0,115,,,The windows of the building let light in just like how a theory can shine light on new ideas and perspectives.,21,110,1.0,1.0,1.0,1.0
e1c9f72a89cb452489035a5a737c563c,0824ceff6a8181938c3dc5c85ed026e3,2,0.4,Davinci,theory,0.58,1,108,0.0,,Theories that are grand are like skyscrapers that need to be rooted in a solid foundation.,16,90,1.0,1.0,1.0,1.0
e1c9f72a89cb452489035a5a737c563c,0824ceff6a8181938c3dc5c85ed026e3,3,0.6,Davinci,theory,0.52,0,135,,,"If a theory crumbles like an old building, then it just means there must have been holes somewhere on the supporting levels.",22,124,1.0,1.0,1.0,1.0
e1c9f72a89cb452489035a5a737c563c,0824ceff6a8181938c3dc5c85ed026e3,4,0.8,Davinci,theory,0.36,0,121,,,"Buildings, like theories, need inspection from time to time to make sure things are safe and running smoothly.",18,110,1.0,1.0,1.0,1.0
88e1407f2065477f9cc3793d77d3b4e6,0824ceff6a8181938c3dc5c85ed026e3,0,0.0,Jumbo,progress,0.39,0,71,,,"Sometimes progress moves fast like the tango, or slow like a waltz.",12,67,1.0,1.0,1.0,1.0
88e1407f2065477f9cc3793d77d3b4e6,0824ceff6a8181938c3dc5c85ed026e3,1,0.17,Jumbo,progress,0.32,1,60,100.0,Let's see if we can synchronize our steps a bit.,"Let's see if we can synchronize our steps a bit, that way progress will operate smoothly.",7,41,1.0,1.0,1.0,1.0
88e1407f2065477f9cc3793d77d3b4e6,0824ceff6a8181938c3dc5c85ed026e3,2,0.33,Jumbo,progress,0.33,1,72,100.0,"Don't stand and watch me, join in!","Don't stand and watch me, join in because progress is more fun when others get involved.",10,55,1.0,1.0,1.0,1.0
88e1407f2065477f9cc3793d77d3b4e6,0824ceff6a8181938c3dc5c85ed026e3,3,0.5,Jumbo,progress,0.43,0,122,,,"If you have a partner during your progress, you may have more fun dancing your way to success.",18,94,0.5,1.0,1.0,0.8333333333333334
88e1407f2065477f9cc3793d77d3b4e6,0824ceff6a8181938c3dc5c85ed026e3,4,0.67,Jumbo,progress,0.43,0,95,,,"Progress can be a slow, solo journey like dancing with yourself, but it's still progress.",15,89,,,,
88e1407f2065477f9cc3793d77d3b4e6,0824ceff6a8181938c3dc5c85ed026e3,5,0.83,Jumbo,progress,0.47,0,89,,,"Dance like no one is watching, so progress like it only matters to you.",14,71,1.0,1.0,1.0,1.0
a0b01893301d4a46a6f1453172599c07,7611effb6b589b6c6c7874e1b38dc3b5,0,0.0,Jumbo,idea,5.06,0,305,,,"Good Ideas are like roots that can branch off and grow into plants, if putting in enough thoughts",18,97,1.0,0.5,0.5,0.6666666666666666
a0b01893301d4a46a6f1453172599c07,7611effb6b589b6c6c7874e1b38dc3b5,1,0.17,Jumbo,idea,1.48,2,180,0.0,,Ideas with strong foundation can last a life time,9,49,0.0,0.5,0.0,
a0b01893301d4a46a6f1453172599c07,7611effb6b589b6c6c7874e1b38dc3b5,2,0.33,Jumbo,idea,1.0,0,140,,,Brainstorming Ideas are like trees with water,7,45,1.0,0.5,0.5,0.6666666666666666
a0b01893301d4a46a6f1453172599c07,7611effb6b589b6c6c7874e1b38dc3b5,3,0.5,Jumbo,idea,0.81,0,135,,,Ideas with actions are like seed with water that turn into a tree,13,65,1.0,1.0,1.0,1.0
a0b01893301d4a46a6f1453172599c07,7611effb6b589b6c6c7874e1b38dc3b5,4,0.67,Jumbo,idea,1.18,0,76,,,Developing an idea is like helping a plant to grow,10,50,0.5,0.5,1.0,0.6666666666666666
a0b01893301d4a46a6f1453172599c07,7611effb6b589b6c6c7874e1b38dc3b5,5,0.83,Jumbo,idea,0.47,0,77,,,"Ideas are like seeds, and with actions that seed turn into plants",12,65,,,,
6c691ce01edb446090c67216315e3fed,036f36dab73af612da0a4d5e38c32638,0,0.0,InstructBabbage,idea,0.65,1,26,100.0,"They grow and develop Slowly, but surely.","Ideas will grow and develop slowly, but surely.",3,10,,,,
6c691ce01edb446090c67216315e3fed,036f36dab73af612da0a4d5e38c32638,1,0.1,InstructBabbage,idea,0.94,1,75,100.0,Soil is what helps plants grow.,"Minds are like fertile soil, helping ideas grow.",7,32,,,,
6c691ce01edb446090c67216315e3fed,036f36dab73af612da0a4d5e38c32638,2,0.2,InstructBabbage,idea,1.08,1,61,100.0,"Ideas need to be watered, nurtured, and fed.","Ideas need to be watered, nurtured, and fed in order to grow into real solutions.",8,37,,,,
6c691ce01edb446090c67216315e3fed,036f36dab73af612da0a4d5e38c32638,3,0.3,InstructBabbage,idea,1.18,1,83,100.0,It takes time and patience to grow an idea.,"Time and patience are like fertilizer and water,  helping ideas to grow.",11,51,1.0,1.0,1.0,1.0
6c691ce01edb446090c67216315e3fed,036f36dab73af612da0a4d5e38c32638,4,0.4,InstructBabbage,idea,0.91,1,142,100.0,A new idea might grow from a small seed.,"A new idea is like a small seed, it doesn't seem like much at first but it can grow into a whole tree if given time.",21,87,,,,
6c691ce01edb446090c67216315e3fed,036f36dab73af612da0a4d5e38c32638,5,0.5,InstructBabbage,idea,0.74,1,52,100.0,"Without Roots, They Die.","Without strong roots, good ideas will die.",6,23,,,,
6c691ce01edb446090c67216315e3fed,036f36dab73af612da0a4d5e38c32638,6,0.6,InstructBabbage,idea,1.4,1,120,0.0,,"If ideas aren't properly pruned and shaped, they can become wild and out of control.",15,84,1.0,1.0,1.0,1.0
6c691ce01edb446090c67216315e3fed,036f36dab73af612da0a4d5e38c32638,7,0.7,InstructBabbage,idea,0.84,1,46,100.0,"Some will thrive and some will die, but the idea will always grow.","Some will thrive and some will die, but a good idea properly cultivated will always grow.",4,26,1.0,1.0,1.0,1.0
6c691ce01edb446090c67216315e3fed,036f36dab73af612da0a4d5e38c32638,8,0.8,InstructBabbage,idea,1.49,1,52,100.0,Every idea needs water to grow.,Every seed of an idea needs water to grow into a real plant.,8,29,1.0,1.0,1.0,1.0
6c691ce01edb446090c67216315e3fed,036f36dab73af612da0a4d5e38c32638,9,0.9,InstructBabbage,idea,0.48,1,32,100.0,Ideas start off small and grow with time.,Good ideas often start off small and grow with time.,3,12,1.0,1.0,1.0,1.0
d6d9f8d3b3a64e5db5cf0443508dc94c,036f36dab73af612da0a4d5e38c32638,0,0.0,InstructDavinci,theory,1.32,1,40,100.0,"The theory is strong, but the foundation is weak.","The theory is strong, but the foundation is not very stable.",3,13,0.5,0.5,0.5,0.5
d6d9f8d3b3a64e5db5cf0443508dc94c,036f36dab73af612da0a4d5e38c32638,1,0.09,InstructDavinci,theory,1.23,1,48,100.0,He's trying to build a strong case for his theory.,He's trying to build a strong floor to be the groundwork for his theory.,5,25,,,,
d6d9f8d3b3a64e5db5cf0443508dc94c,036f36dab73af612da0a4d5e38c32638,2,0.18,InstructDavinci,theory,1.18,1,71,100.0,His theory collapsed under the weight of evidence.,His theory collapsed like a pile of bricks under the weight of external scrutiny.,7,36,1.0,1.0,1.0,1.0
d6d9f8d3b3a64e5db5cf0443508dc94c,036f36dab73af612da0a4d5e38c32638,3,0.27,InstructDavinci,theory,0.62,1,42,100.0,That's a weak foundation for your argument.,It's not good to have a weak foundation for your argument.,5,20,0.5,0.5,0.5,0.5
d6d9f8d3b3a64e5db5cf0443508dc94c,036f36dab73af612da0a4d5e38c32638,4,0.36,InstructDavinci,theory,0.4,1,29,100.0,His theory was quickly demolished by the evidence.,A bad theory is quickly demolished by evidence.,4,11,1.0,1.0,1.0,1.0
d6d9f8d3b3a64e5db5cf0443508dc94c,036f36dab73af612da0a4d5e38c32638,5,0.45,InstructDavinci,theory,0.53,1,38,100.0,His theory was incredibly well-constructed.,A good theory should be incredibly well-constructed.,4,15,,,,
d6d9f8d3b3a64e5db5cf0443508dc94c,036f36dab73af612da0a4d5e38c32638,6,0.55,InstructDavinci,theory,0.82,1,44,100.0,That argument is weak - it's just a building of straw.,That argument is weak - just like a building made of straw.,3,13,,,,
d6d9f8d3b3a64e5db5cf0443508dc94c,036f36dab73af612da0a4d5e38c32638,7,0.64,InstructDavinci,theory,0.95,1,100,0.0,,A weak theory is knocked over as easily as a building made with sticks.,14,71,,,,
d6d9f8d3b3a64e5db5cf0443508dc94c,036f36dab73af612da0a4d5e38c32638,8,0.73,InstructDavinci,theory,1.34,1,40,100.0,His theory fell apart under close inspection.,A poor theory falls apart under close inspection.,3,8,,,,
d6d9f8d3b3a64e5db5cf0443508dc94c,036f36dab73af612da0a4d5e38c32638,9,0.82,InstructDavinci,theory,1.26,1,101,0.0,,A solid theory should be built on a sturdy foundation of evidence.,12,66,,,,
d6d9f8d3b3a64e5db5cf0443508dc94c,036f36dab73af612da0a4d5e38c32638,10,0.91,InstructDavinci,theory,0.44,1,29,100.0,His theory was built on a faulty premise.,A poor theory is built on a faulty premise.,3,8,0.5,1.0,0.5,0.6666666666666666
ca341fbaf52f4390b28719962b6f335d,eb7023cacba007ef5df2282a3bda0f86,0,0.0,InstructDavinci,life,0.64,0,98,,,There are many things you need to learn in order to win the game of life.,16,73,1.0,0.5,1.0,0.8333333333333334
ca341fbaf52f4390b28719962b6f335d,eb7023cacba007ef5df2282a3bda0f86,1,0.17,InstructDavinci,life,0.75,2,163,0.0,,"In life, there are days when you're a winner and days when you're a loser.",15,74,,,,
ca341fbaf52f4390b28719962b6f335d,eb7023cacba007ef5df2282a3bda0f86,2,0.33,InstructDavinci,life,0.36,0,153,,,There is nothing that can prepare you for the game that we call life.,14,69,1.0,0.5,1.0,0.8333333333333334
ca341fbaf52f4390b28719962b6f335d,eb7023cacba007ef5df2282a3bda0f86,3,0.5,InstructDavinci,life,0.22,0,80,,,One of the best ways to succeed at life is to build a great team around you.,17,76,0.5,1.0,0.5,0.6666666666666666
ca341fbaf52f4390b28719962b6f335d,eb7023cacba007ef5df2282a3bda0f86,4,0.67,InstructDavinci,life,0.16,0,63,,,Coming up with a good strategy will help you succeed in life.,12,61,0.5,0.5,0.5,0.5
ca341fbaf52f4390b28719962b6f335d,eb7023cacba007ef5df2282a3bda0f86,5,0.83,InstructDavinci,life,0.27,0,106,,,Understanding the rules of life can be a very key asset.,11,56,1.0,1.0,1.0,1.0
2a64660516414bb5a777671127cf19ed,eb7023cacba007ef5df2282a3bda0f86,0,0.0,InstructDavinci,idea,0.23,1,15,100.0,I'm going to put that idea in the ground and see what happens.,I'm going to put that idea in the ground and see what happens.,0,0,1.0,0.5,1.0,0.8333333333333334
2a64660516414bb5a777671127cf19ed,eb7023cacba007ef5df2282a3bda0f86,1,0.14,InstructDavinci,idea,0.28,2,27,50.0,"I've been watering that idea for weeks, but it still hasn't grown.","I've been watering that idea for weeks, but it still hasn't grown.",0,0,1.0,1.0,1.0,1.0
2a64660516414bb5a777671127cf19ed,eb7023cacba007ef5df2282a3bda0f86,2,0.29,InstructDavinci,idea,0.2,0,68,,,"With the right attention and care, any idea can blossom.",10,56,1.0,1.0,1.0,1.0
2a64660516414bb5a777671127cf19ed,eb7023cacba007ef5df2282a3bda0f86,3,0.43,InstructDavinci,idea,0.43,0,67,,,"Without the proper motivation, an idea will die out over time",11,61,,,,
2a64660516414bb5a777671127cf19ed,eb7023cacba007ef5df2282a3bda0f86,4,0.57,InstructDavinci,idea,0.27,1,85,0.0,,You can always water an idea by giving more thought to it.,12,58,,,,
2a64660516414bb5a777671127cf19ed,eb7023cacba007ef5df2282a3bda0f86,5,0.71,InstructDavinci,idea,0.23,0,75,,,Sometimes you need to drown a thought away in order for it to grow.,14,67,0.0,0.5,0.0,
2a64660516414bb5a777671127cf19ed,eb7023cacba007ef5df2282a3bda0f86,6,0.86,InstructDavinci,idea,0.18,0,63,,,Always water your thoughts so that they can change over time.,11,61,1.0,1.0,1.0,1.0
2ca9c21fc1244776a4eba368d994adf3,f0b7bf81cff0f7f15757c1ac7f8ae746,0,0.0,Jumbo,progress,1.06,0,101,,,We make process by insuring we make the correct moves.,10,54,0.5,1.0,0.5,0.6666666666666666
2ca9c21fc1244776a4eba368d994adf3,f0b7bf81cff0f7f15757c1ac7f8ae746,1,0.12,Jumbo,progress,0.61,2,33,50.0,They had to swing with the changes in the industry to continue growing.,They had to swing with the changes in the industry to continue growing.,0,0,0.5,0.5,0.0,0.3333333333333333
2ca9c21fc1244776a4eba368d994adf3,f0b7bf81cff0f7f15757c1ac7f8ae746,2,0.25,Jumbo,progress,0.53,0,103,,,In order to move forward we have to be in sync with our partners.,14,65,1.0,1.0,1.0,1.0
2ca9c21fc1244776a4eba368d994adf3,f0b7bf81cff0f7f15757c1ac7f8ae746,3,0.38,Jumbo,progress,1.58,2,232,100.0,Are you waltzing in the right direction?,Progress means you are always waltzing in the right direction.,5,24,,,,
2ca9c21fc1244776a4eba368d994adf3,f0b7bf81cff0f7f15757c1ac7f8ae746,4,0.5,Jumbo,progress,0.5,1,63,100.0,The old and the new have to dance together.,In order to move forward and progress the old and the new have to move together.,9,43,0.5,1.0,0.5,0.6666666666666666
2ca9c21fc1244776a4eba368d994adf3,f0b7bf81cff0f7f15757c1ac7f8ae746,5,0.62,Jumbo,progress,0.33,1,74,0.0,,Progress means taking the right steps to move towards a goal.,11,61,,,,
2ca9c21fc1244776a4eba368d994adf3,f0b7bf81cff0f7f15757c1ac7f8ae746,6,0.75,Jumbo,progress,0.58,1,134,100.0,"She believes in progress, but knows when to stand firm.","To make progress, it is important to know when to move and when to stand firm.",12,46,1.0,1.0,1.0,1.0
2ca9c21fc1244776a4eba368d994adf3,f0b7bf81cff0f7f15757c1ac7f8ae746,7,0.88,Jumbo,progress,2.64,4,155,75.0,Let's get together and find the rhythm.,Moving forward involves finding a rhythm together with others.,9,46,,,,
fca9e733add34525a0ad088f8ddf2f93,eb7023cacba007ef5df2282a3bda0f86,0,0.0,Davinci,theory,0.28,0,58,,,A theory can either be built upon or destroyed.,9,47,0.5,1.0,0.5,0.6666666666666666
fca9e733add34525a0ad088f8ddf2f93,eb7023cacba007ef5df2282a3bda0f86,1,0.17,Davinci,theory,0.2,0,91,,,"If the ground floor of a theory collapses, the entirety of it does too.",14,71,1.0,1.0,1.0,1.0
fca9e733add34525a0ad088f8ddf2f93,eb7023cacba007ef5df2282a3bda0f86,2,0.33,Davinci,theory,0.17,0,53,,,A theory needs to be constructed over time.,8,43,0.5,0.5,0.5,0.5
fca9e733add34525a0ad088f8ddf2f93,eb7023cacba007ef5df2282a3bda0f86,3,0.5,Davinci,theory,0.66,0,80,,,Theories can have cracks in them which can cause them to collapse.,12,66,,,,
fca9e733add34525a0ad088f8ddf2f93,eb7023cacba007ef5df2282a3bda0f86,4,0.67,Davinci,theory,0.36,0,153,,,An unsuccessful theory can have many different structural issues.,9,65,0.5,1.0,0.5,0.6666666666666666
fca9e733add34525a0ad088f8ddf2f93,eb7023cacba007ef5df2282a3bda0f86,5,0.83,Davinci,theory,0.21,0,52,,,A theory can either be a skyscraper or rubble.,9,46,0.5,0.5,0.5,0.5
0e14dcddef4541c2b8a7520ebc10ae75,eb7023cacba007ef5df2282a3bda0f86,0,0.0,Davinci,progress,0.29,0,75,,,In order to make progress we need to put one foot in front of the other.,16,72,1.0,1.0,1.0,1.0
0e14dcddef4541c2b8a7520ebc10ae75,eb7023cacba007ef5df2282a3bda0f86,1,0.2,Davinci,progress,0.22,1,47,100.0,Let's see if we step on each other's toes.,Let's see if we step on each other's toes when it comes to making progress.,7,33,0.5,1.0,0.5,0.6666666666666666
0e14dcddef4541c2b8a7520ebc10ae75,eb7023cacba007ef5df2282a3bda0f86,2,0.4,Davinci,progress,0.15,0,76,,,There are many different paths you can take in order to make progress.,13,70,0.5,1.0,0.0,0.5
0e14dcddef4541c2b8a7520ebc10ae75,eb7023cacba007ef5df2282a3bda0f86,3,0.6,Davinci,progress,0.35,0,177,,,Sometimes to make progress you need a really great teacher.,10,59,0.0,0.5,0.0,
0e14dcddef4541c2b8a7520ebc10ae75,eb7023cacba007ef5df2282a3bda0f86,4,0.8,Davinci,progress,0.25,0,76,,,Progress is something that can take a long time to accomplish.,11,62,0.5,0.5,0.0,0.3333333333333333
fdf3c05e952143dda12f3baab5b8dae6,3d9d36bb21fd1b45a05202152e41a245,0,0.0,InstructBabbage,idea,1.81,0,46,,,Ideas will grow in the garden of your mind.,9,43,,,,
fdf3c05e952143dda12f3baab5b8dae6,3d9d36bb21fd1b45a05202152e41a245,1,0.08,InstructBabbage,idea,0.48,0,73,,,Ideas will develope into tasty fruit with the right ingredients.,10,64,,,,
fdf3c05e952143dda12f3baab5b8dae6,3d9d36bb21fd1b45a05202152e41a245,2,0.15,InstructBabbage,idea,0.85,1,130,0.0,,Ideas need to be nurtured in order to grow into something that can reap the rewards of a plentiful harvest.,20,107,1.0,1.0,1.0,1.0
fdf3c05e952143dda12f3baab5b8dae6,3d9d36bb21fd1b45a05202152e41a245,3,0.23,InstructBabbage,idea,0.26,0,58,,,Ideas need to grow in the best of conditions to thrive.,11,55,1.0,1.0,1.0,1.0
fdf3c05e952143dda12f3baab5b8dae6,3d9d36bb21fd1b45a05202152e41a245,4,0.31,InstructBabbage,idea,0.48,0,65,,,Ideas need warmth and sustenance in order to become fruitful.,10,61,,,,
fdf3c05e952143dda12f3baab5b8dae6,3d9d36bb21fd1b45a05202152e41a245,5,0.38,InstructBabbage,idea,0.7,1,90,0.0,,Ideas need to be cultivated in order for them to provide an abundance of rewards.,15,81,1.0,1.0,1.0,1.0
fdf3c05e952143dda12f3baab5b8dae6,3d9d36bb21fd1b45a05202152e41a245,6,0.46,InstructBabbage,idea,0.3,0,46,,,Ideas will provide what you need to survive.,8,44,,,,
fdf3c05e952143dda12f3baab5b8dae6,3d9d36bb21fd1b45a05202152e41a245,7,0.54,InstructBabbage,idea,0.32,0,52,,,Ideas get bigger with time and loving care.,8,43,,,,
fdf3c05e952143dda12f3baab5b8dae6,3d9d36bb21fd1b45a05202152e41a245,8,0.62,InstructBabbage,idea,0.36,0,86,,,"Walk carefully around ideas, for they can wither and die if stepped on.",13,71,,,,
fdf3c05e952143dda12f3baab5b8dae6,3d9d36bb21fd1b45a05202152e41a245,9,0.69,InstructBabbage,idea,0.7,1,95,0.0,,"Under the right conditions, ideas will grow into satisfying fruits.",10,67,1.0,1.0,1.0,1.0
fdf3c05e952143dda12f3baab5b8dae6,3d9d36bb21fd1b45a05202152e41a245,10,0.77,InstructBabbage,idea,0.16,0,40,,,Ideas are the spice of life.,6,28,,,,
fdf3c05e952143dda12f3baab5b8dae6,3d9d36bb21fd1b45a05202152e41a245,11,0.85,InstructBabbage,idea,0.33,0,58,,,An idea can sustain your life.,6,30,0.5,0.5,0.5,0.5
fdf3c05e952143dda12f3baab5b8dae6,3d9d36bb21fd1b45a05202152e41a245,12,0.92,InstructBabbage,idea,0.43,0,63,,,The best gardener has many ideas to keep the plants happy.,11,58,,,,
3d7fba559b374f638365bbffd90d1a31,3d9d36bb21fd1b45a05202152e41a245,0,0.0,Jumbo,theory,0.59,0,57,,,A good theory needs to be built from the ground up.,11,51,1.0,1.0,1.0,1.0
3d7fba559b374f638365bbffd90d1a31,3d9d36bb21fd1b45a05202152e41a245,1,0.09,Jumbo,theory,0.4,0,77,,,Theories take time and planning to become permant fixtures in society.,11,70,,,,
3d7fba559b374f638365bbffd90d1a31,3d9d36bb21fd1b45a05202152e41a245,2,0.18,Jumbo,theory,0.7,1,45,100.0,This theory doesn't have a strong foundation.,A theory doesn't always have a strong foundation.,2,11,1.0,1.0,1.0,1.0
3d7fba559b374f638365bbffd90d1a31,3d9d36bb21fd1b45a05202152e41a245,3,0.27,Jumbo,theory,0.19,0,63,,,"In order to persist, a theory must have a strong foundation.",11,60,,,,
3d7fba559b374f638365bbffd90d1a31,3d9d36bb21fd1b45a05202152e41a245,4,0.36,Jumbo,theory,0.43,0,73,,,"Theories should be built out of brick and mortor, not straw and mud.",13,68,,,,
3d7fba559b374f638365bbffd90d1a31,3d9d36bb21fd1b45a05202152e41a245,5,0.45,Jumbo,theory,0.33,0,82,,,A lasting theory should be built out of the strongest materials available.,12,74,1.0,1.0,1.0,1.0
3d7fba559b374f638365bbffd90d1a31,3d9d36bb21fd1b45a05202152e41a245,6,0.55,Jumbo,theory,0.41,0,69,,,Theories can deteriorate and fall down after time has passed.,10,61,,,,
3d7fba559b374f638365bbffd90d1a31,3d9d36bb21fd1b45a05202152e41a245,7,0.64,Jumbo,theory,2.71,2,79,0.0,,Theories are built and stay in place on solid ground.,10,53,1.0,1.0,1.0,1.0
3d7fba559b374f638365bbffd90d1a31,3d9d36bb21fd1b45a05202152e41a245,8,0.73,Jumbo,theory,0.57,2,54,0.0,,A theory starts out with a blueprint,7,36,,,,
3d7fba559b374f638365bbffd90d1a31,3d9d36bb21fd1b45a05202152e41a245,9,0.82,Jumbo,theory,0.1,0,29,,,Theories can be torn down.,5,26,,,,
3d7fba559b374f638365bbffd90d1a31,3d9d36bb21fd1b45a05202152e41a245,10,0.91,Jumbo,theory,0.23,0,48,,,A paper-thin theory will burn down in a fire.,9,45,1.0,1.0,1.0,1.0
4f340489c48041b4ba356b2ddbe33e2e,3d9d36bb21fd1b45a05202152e41a245,0,0.0,InstructDavinci,life,0.78,0,59,,,"In life, there will always be winners and losers.",9,49,,,,
4f340489c48041b4ba356b2ddbe33e2e,3d9d36bb21fd1b45a05202152e41a245,1,0.08,InstructDavinci,life,0.2,0,45,,,"Life has a beginning, a middle and an end.",9,42,,,,
4f340489c48041b4ba356b2ddbe33e2e,3d9d36bb21fd1b45a05202152e41a245,2,0.17,InstructDavinci,life,0.4,0,65,,,"In life, one has to follow the rules of the game.",11,49,0.5,1.0,1.0,0.8333333333333334
4f340489c48041b4ba356b2ddbe33e2e,3d9d36bb21fd1b45a05202152e41a245,3,0.25,InstructDavinci,life,0.79,1,47,0.0,,"To live life, one must roll the dice.",8,37,,,,
4f340489c48041b4ba356b2ddbe33e2e,3d9d36bb21fd1b45a05202152e41a245,4,0.33,InstructDavinci,life,0.3,0,59,,,In life there are opponents one must win against.,9,49,0.5,1.0,0.5,0.6666666666666666
4f340489c48041b4ba356b2ddbe33e2e,3d9d36bb21fd1b45a05202152e41a245,5,0.42,InstructDavinci,life,0.16,0,43,,,"Without rules, life is a free-for-all.",6,38,1.0,1.0,1.0,1.0
4f340489c48041b4ba356b2ddbe33e2e,3d9d36bb21fd1b45a05202152e41a245,6,0.5,InstructDavinci,life,0.55,2,50,0.0,,"When you die, the game is over.",7,31,,,,
4f340489c48041b4ba356b2ddbe33e2e,3d9d36bb21fd1b45a05202152e41a245,7,0.58,InstructDavinci,life,0.21,0,51,,,Life is dealt with by the players.,7,34,,,,
4f340489c48041b4ba356b2ddbe33e2e,3d9d36bb21fd1b45a05202152e41a245,8,0.67,InstructDavinci,life,0.3,0,62,,,"If you have a life, then you will have something to play.",12,57,0.5,0.5,0.5,0.5
4f340489c48041b4ba356b2ddbe33e2e,3d9d36bb21fd1b45a05202152e41a245,9,0.75,InstructDavinci,life,1.41,1,86,0.0,,"Sometimes if you cheat in life, others will not want to play with you.",14,70,,,,
4f340489c48041b4ba356b2ddbe33e2e,3d9d36bb21fd1b45a05202152e41a245,10,0.83,InstructDavinci,life,0.32,0,76,,,"If you cheat in life, you may disqualify yourself the rewards of winning.",13,73,,,,
4f340489c48041b4ba356b2ddbe33e2e,3d9d36bb21fd1b45a05202152e41a245,11,0.92,InstructDavinci,life,0.18,0,36,,,"Don't hate the player, hate life.",6,33,0.0,0.0,0.5,
9a8931a092164d5fb5db678b19f4d570,3d9d36bb21fd1b45a05202152e41a245,0,0.0,Jumbo,progress,0.76,0,56,,,Progress has many steps to perform properly.,7,44,,,,
9a8931a092164d5fb5db678b19f4d570,3d9d36bb21fd1b45a05202152e41a245,1,0.08,Jumbo,progress,0.25,0,50,,,Progress runs more smoothly with music playing.,7,47,0.0,0.0,0.5,
9a8931a092164d5fb5db678b19f4d570,3d9d36bb21fd1b45a05202152e41a245,2,0.17,Jumbo,progress,0.95,1,117,100.0,He was pumping his fist as he stepped firmly toward her.,Making positive changes towards the advancment of civilization is progress played to music.,13,68,,,,
9a8931a092164d5fb5db678b19f4d570,3d9d36bb21fd1b45a05202152e41a245,3,0.25,Jumbo,progress,0.18,0,50,,,"For progress to happen, one must take the lead.",9,47,1.0,1.0,1.0,1.0
9a8931a092164d5fb5db678b19f4d570,3d9d36bb21fd1b45a05202152e41a245,4,0.33,Jumbo,progress,0.27,0,80,,,Sometimes you have to spin around and around before progress can happen.,12,72,,,,
9a8931a092164d5fb5db678b19f4d570,3d9d36bb21fd1b45a05202152e41a245,5,0.42,Jumbo,progress,0.46,0,48,,,Progress is much more than a mosh pit.,8,38,,,,
9a8931a092164d5fb5db678b19f4d570,3d9d36bb21fd1b45a05202152e41a245,6,0.5,Jumbo,progress,0.62,1,83,100.0,He's always a step or two behind.,"To keep up with progress, one cannot be a step or two behind.",8,35,0.5,1.0,0.5,0.6666666666666666
9a8931a092164d5fb5db678b19f4d570,3d9d36bb21fd1b45a05202152e41a245,7,0.58,Jumbo,progress,0.29,0,57,,,"Learn and practice the steps, and progress will follow.",9,55,,,,
9a8931a092164d5fb5db678b19f4d570,3d9d36bb21fd1b45a05202152e41a245,8,0.67,Jumbo,progress,0.35,0,73,,,"When progress is your goal, play lively music and move to the beat.",13,67,,,,
9a8931a092164d5fb5db678b19f4d570,3d9d36bb21fd1b45a05202152e41a245,9,0.75,Jumbo,progress,0.66,0,115,,,"Sometimes, to get progress moving, one must get out there on the floor and start shaking their hips to the music.",21,113,0.5,0.5,1.0,0.6666666666666666
9a8931a092164d5fb5db678b19f4d570,3d9d36bb21fd1b45a05202152e41a245,10,0.83,Jumbo,progress,0.37,0,80,,,"When trying to progress, watch out for those who will step on your toes.",14,72,1.0,1.0,1.0,1.0
9a8931a092164d5fb5db678b19f4d570,3d9d36bb21fd1b45a05202152e41a245,11,0.92,Jumbo,progress,0.15,0,54,,,"If you want to progess, you have to move your feet.",11,51,,,,
09222fd5ee2b4ec1a40e9b95f06f1bbe,c2a31bea49dcb741878879c23a3ae6ba,0,0.0,InstructBabbage,progress,5.5,5,343,100.0,will always lead us to success.,"Measured advancement requires continuous dedication.
Making headway means constantly hitting the ground running.
It is a challenge to keep going   when obstacles stand in our way but we must press forward.
A positive outcome is based 
on a determination to achieve, not on giving up.
Plans that are true to who we are will always lead us to success.",53,318,,,,
09222fd5ee2b4ec1a40e9b95f06f1bbe,c2a31bea49dcb741878879c23a3ae6ba,1,0.14,InstructBabbage,progress,0.23,1,35,100.0,or we'll fall backwards.,We must press forward or we'll fall backwards.,4,22,1.0,0.5,0.0,0.5
