name,session_id,worker_id,model,prompt,elapsed_time,num_queries,num_events,order_id,prompt_dataset,user_query,completion,query_type,query_index,clue_num,clue_direction,clue_type
crossword-51,173_b277461535122dea2c23e5a3b3c87fc0_text-babbage,b277461535122dea2c23e5a3b3c87fc0,InstructBabbage,173,0.0,1,2,51,NYT-2," ""High piano tone name""
"," ""  Piano Tone Name    Symphony String Name""
","['close', 'keyword']",51,67,across,
crossword-52,173_b277461535122dea2c23e5a3b3c87fc0_text-babbage,b277461535122dea2c23e5a3b3c87fc0,InstructBabbage,173,0.0,1,2,52,NYT-2," ""informal name of glasses""
"," ""  sunglasses""
",['keyword'],52,69,across,
crossword-53,173_b277461535122dea2c23e5a3b3c87fc0_text-babbage,b277461535122dea2c23e5a3b3c87fc0,InstructBabbage,173,0.0,1,2,53,NYT-2," ""[Send assistance!]""
"," ""  Hello!  I'm sorry to hear that you are having difficulty with your computer. Can you please send me assistance? I can help you troubleshoot and optimize your computer.""
","['exact', 'keyword']",53,71,across,wordplay
crossword-54,173_b277461535122dea2c23e5a3b3c87fc0_text-babbage,b277461535122dea2c23e5a3b3c87fc0,InstructBabbage,173,0.0,1,2,54,NYT-2," ""Extra life"," ""  The first video game that I ever played was a console game called A.I.M. It was a simple game ",['keyword'],54,15,across,
crossword-55,173_b277461535122dea2c23e5a3b3c87fc0_text-babbage,b277461535122dea2c23e5a3b3c87fc0,InstructBabbage,173,0.0,1,2,55,NYT-2," ""name of extra life in game""
"," ""  Extra life in game is a feature in many video games. It is a timer that starts ticking when one player has not played for a certain amount of time ",['phrase'],55,15,across,
crossword-56,173_b277461535122dea2c23e5a3b3c87fc0_text-babbage,b277461535122dea2c23e5a3b3c87fc0,InstructBabbage,173,0.0,1,2,56,NYT-2," ""extra life""
"," ""  You may have heard of the saying """"life is what you make it."""" This is a great way to live and make choices that will have a positive impact on your life. You can start by making sure that you are living a healthy lifestyle""
",['keyword'],56,15,across,
crossword-57,173_b277461535122dea2c23e5a3b3c87fc0_text-babbage,b277461535122dea2c23e5a3b3c87fc0,InstructBabbage,173,0.0,1,2,57,NYT-2," ""extra life video game""
"," ""  Dragon Quest XI""
","['close', 'keyword']",57,15,across,
crossword-58,173_b277461535122dea2c23e5a3b3c87fc0_text-babbage,b277461535122dea2c23e5a3b3c87fc0,InstructBabbage,173,0.0,1,2,58,NYT-2," ""order from on high and starts with P""
"," ""  1. Pronouns are words that refer to people ","['lexical', 'phrase']",58,19,across,
crossword-00,151_07f320faed67b2aece0fb3bde1f87998_text-babbage,07f320faed67b2aece0fb3bde1f87998,InstructBabbage,151,0.0,1,2,0,ELECT," ""units of farmland""
"," ""  The land that is now rural America was first settled by Native Americans. The first Europeans to arrive in what is now the United States were the French in the 16th century. The English took over in the 17th century and began to settle""
","['exact', 'keyword']",00,1,across,knowledge
crossword-01,151_07f320faed67b2aece0fb3bde1f87998_text-babbage,07f320faed67b2aece0fb3bde1f87998,InstructBabbage,151,0.0,1,2,1,ELECT," ""filipino action star""
"," ""  The Filipino action star is a well-known and popular actor in the Philippines. He is best known for his roles in the films """"Ang Babae"""" (1996) ",['keyword'],01,53,across,
crossword-02,151_07f320faed67b2aece0fb3bde1f87998_text-babbage,07f320faed67b2aece0fb3bde1f87998,InstructBabbage,151,0.0,1,2,2,ELECT," ""cooling units""
"," ""  The most common type of cooling unit is the air conditioning unit. This type of unit uses air to cool the room and can be found in most homes.""
",['keyword'],02,47,across,
crossword-03,151_07f320faed67b2aece0fb3bde1f87998_text-babbage,07f320faed67b2aece0fb3bde1f87998,InstructBabbage,151,0.0,1,2,3,ELECT," ""philippine currency""
"," ""  The Philippine peso is the official currency of the Philippines.""
","['exact', 'keyword']",03,53,down,
crossword-04,151_07f320faed67b2aece0fb3bde1f87998_text-babbage,07f320faed67b2aece0fb3bde1f87998,InstructBabbage,151,0.0,2,3,4,ELECT," ""honolulu's island""
"," ""  Hawaii  Oahu   Kaua'i  Maui  Nauvoo  Oahu""
","['close', 'keyword']",04,54,down,knowledge
crossword-05,151_07f320faed67b2aece0fb3bde1f87998_text-babbage,07f320faed67b2aece0fb3bde1f87998,InstructBabbage,151,0.0,2,11,5,ELECT," ""fjord""
"," ""  Sushi is a type of sushi that is made from rice and sushi rice vinegar.""
",['keyword'],05,31,down,
crossword-06,151_07f320faed67b2aece0fb3bde1f87998_text-babbage,07f320faed67b2aece0fb3bde1f87998,InstructBabbage,151,0.0,1,2,6,ELECT," ""tv star Leakes""
"," ""  Leakes is an American actress and television personality. She is best known for her role as Kassidy on the CBS show The Good Place.""
","['exact', 'keyword']",06,52,down,
crossword-07,151_07f320faed67b2aece0fb3bde1f87998_text-babbage,07f320faed67b2aece0fb3bde1f87998,InstructBabbage,151,0.0,1,2,7,ELECT," ""Leakes actress""
"," ""  Renee Zellweger is an American actress and producer. She is best known for her roles in the films Thelma and Louise (1991) ",['keyword'],07,52,down,
crossword-08,151_07f320faed67b2aece0fb3bde1f87998_text-babbage,07f320faed67b2aece0fb3bde1f87998,InstructBabbage,151,0.0,1,2,8,ELECT," ""kassidy the good place""
"," ""  Kassidy the good place is a great place to go for a good time. The staff is friendly and the drinks are delicious.""
",['keyword'],08,63,across,
crossword-09,151_07f320faed67b2aece0fb3bde1f87998_text-babbage,07f320faed67b2aece0fb3bde1f87998,InstructBabbage,151,0.0,1,2,9,ELECT," ""the good place""
"," "" to start  There is no one-size-fits-all answer to this question ",['keyword'],09,63,across,
crossword-10,151_07f320faed67b2aece0fb3bde1f87998_text-babbage,07f320faed67b2aece0fb3bde1f87998,InstructBabbage,151,0.0,1,2,10,ELECT," ""the good place actors""
"," "" go  There is no definitive answer ",['keyword'],10,63,across,
crossword-11,151_07f320faed67b2aece0fb3bde1f87998_text-babbage,07f320faed67b2aece0fb3bde1f87998,InstructBabbage,151,0.0,1,2,11,ELECT," ""aside""
"," "" from the fact that he is a great player ",['keyword'],11,43,across,
crossword-12,151_07f320faed67b2aece0fb3bde1f87998_text-babbage,07f320faed67b2aece0fb3bde1f87998,InstructBabbage,151,0.0,1,2,12,ELECT," ""theater aside""
"," ""  There are also a few other ways to enjoy a movie. One way is to watch it on a big screen in a theater. Another way is to watch it on a computer or phone.""
",['keyword'],12,43,across,
crossword-13,151_07f320faed67b2aece0fb3bde1f87998_text-babbage,07f320faed67b2aece0fb3bde1f87998,InstructBabbage,151,0.0,1,2,13,ELECT," ""sushi tuna""
"," ""  Sushi tuna is a type of tuna that is cooked in a soy sauce and rice vinegar sauce.""
","['exact', 'keyword']",13,38,across,
crossword-14,151_07f320faed67b2aece0fb3bde1f87998_text-babbage,07f320faed67b2aece0fb3bde1f87998,InstructBabbage,151,0.0,1,2,14,ELECT," ""german pastry""
"," "" chef  I am a German pastry chef who has worked in a number of different kitchens. I have experience with many different types of pastry ",['keyword'],14,9,down,
crossword-15,151_07f320faed67b2aece0fb3bde1f87998_text-babbage,07f320faed67b2aece0fb3bde1f87998,InstructBabbage,151,0.0,1,2,15,ELECT," ""strong enough singer""
"," ""  There is no definitive answer to this question as it depends on the singer's individual strengths and weaknesses. Some singers may be more able to project their voice than others ","['exact', 'keyword']",15,48,across,
crossword-16,151_07f320faed67b2aece0fb3bde1f87998_text-babbage,07f320faed67b2aece0fb3bde1f87998,InstructBabbage,151,0.0,1,2,16,ELECT," """"""Strong Enough"""" singer""
"," "" and songwriter John Lennon was born in Liverpool ","['exact', 'keyword']",16,52,across,
crossword-17,151_07f320faed67b2aece0fb3bde1f87998_text-babbage,07f320faed67b2aece0fb3bde1f87998,InstructBabbage,151,0.0,1,2,17,ELECT," ""what is a fjord""
"," ""  A fjord is a long ",['question'],17,31,down,
crossword-18,151_07f320faed67b2aece0fb3bde1f87998_text-babbage,07f320faed67b2aece0fb3bde1f87998,InstructBabbage,151,0.0,1,2,18,ELECT," ""Wilde fox""
"," ""es  The common wild fox (Ursus arctos horribilis) is a small ",['keyword'],18,19,across,
crossword-19,151_07f320faed67b2aece0fb3bde1f87998_text-babbage,07f320faed67b2aece0fb3bde1f87998,InstructBabbage,151,0.0,1,2,19,ELECT," ""futbol fan shout""
"," "" out  To all my Futbol fans out there ","['close', 'keyword']",19,20,across,wordplay
crossword-20,151_07f320faed67b2aece0fb3bde1f87998_text-babbage,07f320faed67b2aece0fb3bde1f87998,InstructBabbage,151,0.0,1,2,20,ELECT," ""tandoor fuel""
"," ""  Tandoori chicken is a type of chicken that is cooked in a tandoor oven. This oven is made from a metal frame with a heat resistant surface that is covered in a cloth or leather cover. The chicken is placed in""
","['exact', 'keyword']",20,20,across,wordplay
crossword-21,151_07f320faed67b2aece0fb3bde1f87998_text-babbage,07f320faed67b2aece0fb3bde1f87998,InstructBabbage,151,0.0,1,2,21,ELECT," ""lumpia""
"," ""  Lumpia is a type of fruit that is usually eaten as a snack. It is a small ",['keyword'],21,2,down,
crossword-22,151_07f320faed67b2aece0fb3bde1f87998_text-babbage,07f320faed67b2aece0fb3bde1f87998,InstructBabbage,151,0.0,1,2,22,ELECT," ""car with bad fuel economy""
"," ""  This car has poor fuel economy.""
","['exact', 'phrase']",22,17,across,
crossword-23,151_07f320faed67b2aece0fb3bde1f87998_text-babbage,07f320faed67b2aece0fb3bde1f87998,InstructBabbage,151,0.0,1,2,23,ELECT," ""cars with bad fuel economy""
"," ""  The average car on the road today has a fuel economy of around 25 miles per gallon. However ","['close', 'phrase']",23,17,across,
crossword-24,151_07f320faed67b2aece0fb3bde1f87998_text-babbage,07f320faed67b2aece0fb3bde1f87998,InstructBabbage,151,0.0,1,2,24,ELECT," ""alot""
"," "" of people were very excited to see the new movie “Avengers: Infinity War” and they were not disappointed.  The movie was very well-made and had a lot of action. People loved the new characters and the plot""
",['keyword'],24,15,across,
crossword-25,151_07f320faed67b2aece0fb3bde1f87998_text-babbage,07f320faed67b2aece0fb3bde1f87998,InstructBabbage,151,0.0,1,2,25,ELECT," ""dry sweeping tool""
"," ""  A sweeping tool is a tool that is used to clean floors and furniture. It is a handheld tool that is used to move the dirt ","['exact', 'keyword']",25,41,down,
crossword-26,151_07f320faed67b2aece0fb3bde1f87998_text-babbage,07f320faed67b2aece0fb3bde1f87998,InstructBabbage,151,0.0,1,2,26,ELECT," ""sweeping tools ""
"," ""  sweeping tools are a type of tool used for sweeping or sweeping up debris.""
","['close', 'keyword']",26,41,down,
crossword-27,151_07f320faed67b2aece0fb3bde1f87998_text-babbage,07f320faed67b2aece0fb3bde1f87998,InstructBabbage,151,0.0,1,2,27,ELECT," ""sweeping tool examples""
"," ""  A sweeping tool is a tool used to move large pieces of debris or material. It is typically a pole with a long handle ",['command'],27,41,down,
crossword-28,151_07f320faed67b2aece0fb3bde1f87998_text-babbage,07f320faed67b2aece0fb3bde1f87998,InstructBabbage,151,0.0,1,2,28,ELECT," ""names of sweeping tools""
"," ""  -Warp -Flood -Banish -Melt -Curse -Dispel""
","['meaning', 'keyword']",28,41,down,
crossword-29,151_07f320faed67b2aece0fb3bde1f87998_text-babbage,07f320faed67b2aece0fb3bde1f87998,InstructBabbage,151,0.0,1,2,29,ELECT," ""union payments""
"," ""  There is no one answer to this question as there are many factors to consider when paying for student loans. However ","['exact', 'keyword']",29,46,down,
crossword-30,151_07f320faed67b2aece0fb3bde1f87998_text-babbage,07f320faed67b2aece0fb3bde1f87998,InstructBabbage,151,0.0,1,2,30,ELECT," ""all that""
"," "" we know about the universe  The universe is estimated to be around 13.8 billion years old. It began to form about 13.8 billion years ago and is estimated to be about 65% complete.""
",['keyword'],30,11,down,
crossword-31,151_07f320faed67b2aece0fb3bde1f87998_text-babbage,07f320faed67b2aece0fb3bde1f87998,InstructBabbage,151,0.0,1,2,31,ELECT," """"""All That"""" actress Brooks""
"," "" Wheelan is set to star in a new project for Netflix.  The project is called """"The Crown"""" and will follow the life of Prince Edward ","['exact', 'keyword']",31,11,down,
crossword-00,191_9f2411c21cd11979bc6fd3df674a6db4_text-davinci,9f2411c21cd11979bc6fd3df674a6db4,InstructDavinci,191,0.0,1,2,0,LOVE," ""what is a skewered thai dish?""
"," ""  A skewered Thai dish is a dish that is cooked on skewers.""
","['close', 'question']",00,1,across,
crossword-01,191_9f2411c21cd11979bc6fd3df674a6db4_text-davinci,9f2411c21cd11979bc6fd3df674a6db4,InstructDavinci,191,0.0,1,2,1,LOVE," ""what is a popular skewered thai dish?""
"," ""  Pad Thai is a popular Thai dish that is usually skewered.""
",['question'],01,1,across,
crossword-02,191_9f2411c21cd11979bc6fd3df674a6db4_text-davinci,9f2411c21cd11979bc6fd3df674a6db4,InstructDavinci,191,0.0,1,2,2,LOVE," ""who won the world cup in 2018""
"," ""  France""
",['question'],02,23,across,
crossword-03,191_9f2411c21cd11979bc6fd3df674a6db4_text-davinci,9f2411c21cd11979bc6fd3df674a6db4,InstructDavinci,191,0.0,1,2,3,LOVE," ""what is lebanons flag""
"," ""  The flag of Lebanon consists of two horizontal bands of red and white ","['close', 'question']",03,21,down,
crossword-04,191_9f2411c21cd11979bc6fd3df674a6db4_text-davinci,9f2411c21cd11979bc6fd3df674a6db4,InstructDavinci,191,0.0,1,2,4,LOVE," ""guthrie singer""
"," ""  arlo guthrie  arlo guthrie  arlo guthrie  arlo guthrie  arlo guthrie  arlo guthrie  arlo guthrie ""
",['keyword'],04,6,down,
crossword-05,191_9f2411c21cd11979bc6fd3df674a6db4_text-davinci,9f2411c21cd11979bc6fd3df674a6db4,InstructDavinci,191,0.0,1,2,5,LOVE," ""who sand waterloo""
"," ""  There is no definitive answer to this question as it depends on who you ask. Some people might say that sanding waterloo means to make it smooth or level ",['question'],05,10,across,
crossword-06,191_9f2411c21cd11979bc6fd3df674a6db4_text-davinci,9f2411c21cd11979bc6fd3df674a6db4,InstructDavinci,191,0.0,1,2,6,LOVE," ""famous abba songs""
"," ""  1. """"Dancing Queen""""  2. """"Mamma Mia""""  3. """"The Winner Takes It All""""  4. """"Super Trouper""""  5. """"Waterloo""""""
",['keyword'],06,10,across,
crossword-07,191_9f2411c21cd11979bc6fd3df674a6db4_text-davinci,9f2411c21cd11979bc6fd3df674a6db4,InstructDavinci,191,0.0,1,2,7,LOVE," ""what does e.g. mean""
"," ""  e.g. stands for """"for example.""""""
","['meaning', 'question']",07,28,across,
crossword-08,191_9f2411c21cd11979bc6fd3df674a6db4_text-davinci,9f2411c21cd11979bc6fd3df674a6db4,InstructDavinci,191,0.0,1,2,8,LOVE," ""hanoi""
"," ""Sorry",['keyword'],08,31,down,
crossword-09,191_9f2411c21cd11979bc6fd3df674a6db4_text-davinci,9f2411c21cd11979bc6fd3df674a6db4,InstructDavinci,191,0.0,1,2,9,LOVE," ""where is hanoi""
"," ""  Hanoi is the capital of Vietnam.""
",['question'],09,31,down,
crossword-10,191_9f2411c21cd11979bc6fd3df674a6db4_text-davinci,9f2411c21cd11979bc6fd3df674a6db4,InstructDavinci,191,0.0,1,2,10,LOVE," ""rice krispies mascots""
"," ""  There are four Rice Krispies mascots: Snap ",['keyword'],10,40,down,
crossword-11,191_9f2411c21cd11979bc6fd3df674a6db4_text-davinci,9f2411c21cd11979bc6fd3df674a6db4,InstructDavinci,191,0.0,1,2,11,LOVE," ""aida and otello""
"," ""  In the opera ","['exact', 'keyword']",11,53,across,knowledge
crossword-12,191_9f2411c21cd11979bc6fd3df674a6db4_text-davinci,9f2411c21cd11979bc6fd3df674a6db4,InstructDavinci,191,0.0,1,2,12,LOVE," ""town north of tijuana""
"," ""  This is a list of neighborhoods in Tijuana.  Downtown Tijuana  Zona Rio  Colonia Hipódromo  Colonia Libertad  Colonia Revolución  Col""
","['close', 'keyword']",12,51,down,
crossword-13,191_9f2411c21cd11979bc6fd3df674a6db4_text-davinci,9f2411c21cd11979bc6fd3df674a6db4,InstructDavinci,191,0.0,1,2,13,LOVE," ""towns in mexico that start with san""
"," ""  There are many towns in Mexico that start with """"San."""" Some of the most notable are San Miguel de Allende ","['lexical', 'phrase']",13,51,down,
crossword-14,191_9f2411c21cd11979bc6fd3df674a6db4_text-davinci,9f2411c21cd11979bc6fd3df674a6db4,InstructDavinci,191,0.0,1,2,14,LOVE," ""where is san asidro""
"," ""  San Diego ",['question'],14,51,down,
crossword-15,191_9f2411c21cd11979bc6fd3df674a6db4_text-davinci,9f2411c21cd11979bc6fd3df674a6db4,InstructDavinci,191,0.0,1,2,15,LOVE," ""is san asidro a town""
"," "" in the province of la union  This is a Spanish word.""
",['question'],15,51,down,
crossword-16,191_9f2411c21cd11979bc6fd3df674a6db4_text-davinci,9f2411c21cd11979bc6fd3df674a6db4,InstructDavinci,191,0.0,1,2,16,LOVE," ""who waves baton""
"," ""  This person is a conductor ",['question'],16,35,across,
crossword-17,191_9f2411c21cd11979bc6fd3df674a6db4_text-davinci,9f2411c21cd11979bc6fd3df674a6db4,InstructDavinci,191,0.0,1,2,17,LOVE," ""who waves batons""
"," "" at a rally  A rally is a gathering of people to show support for or opposition to something. A person who waves batons at a rally is someone who is trying to get the crowd's attention and make them excited or angry.""
",['question'],17,35,across,
