name,session_id,worker_id,turn_id,model,prompt,prompt_dataset,elapsed_time,user_input,user_num_words,model_completion,model_num_words
turn-09,4dad9967-4f8d-4566-93c8-4df1cd422948,159e2b85bb0b03690467e40a162f6e1c,9,InstructBabbage,Robin went to Las Vegas and risked her husbands entire savings account on the roulette table.,commonsense_dialogue,0.5833333333333334,"Interesting. Other than books, I also like film/TV. For instance, I saw The Boys Season 3 last night.",18,That's cool. I've never watched that show before.,8
turn-10,4dad9967-4f8d-4566-93c8-4df1cd422948,159e2b85bb0b03690467e40a162f6e1c,10,InstructBabbage,Robin went to Las Vegas and risked her husbands entire savings account on the roulette table.,commonsense_dialogue,0.4,It equal parts disturbing and hilarious. Try an episode to see if you like it.,15,I might do that. I'm not really into TV that much.,11
turn-11,4dad9967-4f8d-4566-93c8-4df1cd422948,159e2b85bb0b03690467e40a162f6e1c,11,InstructBabbage,Robin went to Las Vegas and risked her husbands entire savings account on the roulette table.,commonsense_dialogue,1.0,That's fine. At the very least it should be an enjoyable weekend (weather-wise).,13,I'll try to go to a movie on Saturday and maybe watch some TV.,14
turn-12,4dad9967-4f8d-4566-93c8-4df1cd422948,159e2b85bb0b03690467e40a162f6e1c,12,InstructBabbage,Robin went to Las Vegas and risked her husbands entire savings account on the roulette table.,commonsense_dialogue,0.3,Ok. It was nice chatting with you. ,7,I'm glad I could be of help.,7
turn-01,c0723c12-399e-4459-a0d5-901fa8838e4f,d0449ae8f2d420e793ce5f362c522643,1,Jumbo,"I was walking through my hallway a few week ago, and my son was hiding under the table and grabbed my ankle. I thought i was got.",empathetic_dialogue,0.8333333333333334,I was scared when someone grabbed me from under the table,11,Anxious?,1
turn-02,c0723c12-399e-4459-a0d5-901fa8838e4f,d0449ae8f2d420e793ce5f362c522643,2,Jumbo,"I was walking through my hallway a few week ago, and my son was hiding under the table and grabbed my ankle. I thought i was got.",empathetic_dialogue,0.5166666666666667,"More like terrified, lucky it was only my son.",9,Poor little guy!,3
turn-03,c0723c12-399e-4459-a0d5-901fa8838e4f,d0449ae8f2d420e793ce5f362c522643,3,Jumbo,"I was walking through my hallway a few week ago, and my son was hiding under the table and grabbed my ankle. I thought i was got.",empathetic_dialogue,0.2833333333333333,Poor him? You mean poor me!,6,Oh you! Haha I can totally picture you sitting there screaming and not letting go!,15
turn-04,c0723c12-399e-4459-a0d5-901fa8838e4f,d0449ae8f2d420e793ce5f362c522643,4,Jumbo,"I was walking through my hallway a few week ago, and my son was hiding under the table and grabbed my ankle. I thought i was got.",empathetic_dialogue,0.43333333333333335,Yeah my heart was beating so fast.,7,Thats how it feels when I have a knot in my stomach super bad! I freaked when my wife told me she was pregnant.,24
turn-05,c0723c12-399e-4459-a0d5-901fa8838e4f,d0449ae8f2d420e793ce5f362c522643,5,Jumbo,"I was walking through my hallway a few week ago, and my son was hiding under the table and grabbed my ankle. I thought i was got.",empathetic_dialogue,0.5666666666666667,"I didn't have a knot, more like my heart was in my throat.",13,"Again, poor you!",3
turn-06,c0723c12-399e-4459-a0d5-901fa8838e4f,d0449ae8f2d420e793ce5f362c522643,6,Jumbo,"I was walking through my hallway a few week ago, and my son was hiding under the table and grabbed my ankle. I thought i was got.",empathetic_dialogue,0.36666666666666664,I yelled at him pretty good to not ever do that again!,12,I do as well! My wife feels terrible and my son is not getting grounded for that one.,18
turn-07,c0723c12-399e-4459-a0d5-901fa8838e4f,d0449ae8f2d420e793ce5f362c522643,7,Jumbo,"I was walking through my hallway a few week ago, and my son was hiding under the table and grabbed my ankle. I thought i was got.",empathetic_dialogue,0.48333333333333334,I won't ground him because I yelled enough to get the message through,13,"What would you expect from a child that young. Hey your son is only like, 2!",16
turn-08,c0723c12-399e-4459-a0d5-901fa8838e4f,d0449ae8f2d420e793ce5f362c522643,8,Jumbo,"I was walking through my hallway a few week ago, and my son was hiding under the table and grabbed my ankle. I thought i was got.",empathetic_dialogue,0.36666666666666664,"True, maybe I was too hard on him",8,"Probably, things could have been handled a lot better though, I agree.",12
turn-09,c0723c12-399e-4459-a0d5-901fa8838e4f,d0449ae8f2d420e793ce5f362c522643,9,Jumbo,"I was walking through my hallway a few week ago, and my son was hiding under the table and grabbed my ankle. I thought i was got.",empathetic_dialogue,0.26666666666666666,I'll try to do better next time,7,Let's talk about something else,5
turn-10,c0723c12-399e-4459-a0d5-901fa8838e4f,d0449ae8f2d420e793ce5f362c522643,10,Jumbo,"I was walking through my hallway a few week ago, and my son was hiding under the table and grabbed my ankle. I thought i was got.",empathetic_dialogue,0.4166666666666667,How's your son doing?,4,He's in a playful mood so we are getting along.,10
turn-01,f990d3b9-f344-44cd-a0d7-a1fa75de9835,d775e53c0b7d448b52b60d5dab27ce37,1,InstructBabbage,Tracy went to a party with Lee's friends and had a great time with the crew.,commonsense_dialogue,0.7166666666666667,I had a great time with Lee's friends at the party last night.,13,So did I! It was great to see you all again.,11
turn-02,f990d3b9-f344-44cd-a0d7-a1fa75de9835,d775e53c0b7d448b52b60d5dab27ce37,2,InstructBabbage,Tracy went to a party with Lee's friends and had a great time with the crew.,commonsense_dialogue,0.5166666666666667,"Likewise, it was nice to catch up with you after so long.",12,We should hang out more sometime.,6
turn-03,f990d3b9-f344-44cd-a0d7-a1fa75de9835,d775e53c0b7d448b52b60d5dab27ce37,3,InstructBabbage,Tracy went to a party with Lee's friends and had a great time with the crew.,commonsense_dialogue,0.85,"Absolutely, just let me know when. What did you think of the music at the party last night?",18,I thought it was really cool. Some of the artists that played were remixes of songs that I've heard before.,20
turn-04,f990d3b9-f344-44cd-a0d7-a1fa75de9835,d775e53c0b7d448b52b60d5dab27ce37,4,InstructBabbage,Tracy went to a party with Lee's friends and had a great time with the crew.,commonsense_dialogue,0.7666666666666667,I agree. I practically spent the entire night dancing.,9,That's great! I'm glad you had a good time.,9
turn-05,f990d3b9-f344-44cd-a0d7-a1fa75de9835,d775e53c0b7d448b52b60d5dab27ce37,5,InstructBabbage,Tracy went to a party with Lee's friends and had a great time with the crew.,commonsense_dialogue,0.38333333333333336,What did you think of the food at the party?,10,I had a really fun time trying all the new dishes that the chef made.,15
turn-06,f990d3b9-f344-44cd-a0d7-a1fa75de9835,d775e53c0b7d448b52b60d5dab27ce37,6,InstructBabbage,Tracy went to a party with Lee's friends and had a great time with the crew.,commonsense_dialogue,1.1666666666666667,"Since I danced a lot, I did not spend too much time eating, however, I did enjoy the chips and dip. The salsa was incredible!",25,That sounds really fun. We should try that sometime!,9
turn-07,f990d3b9-f344-44cd-a0d7-a1fa75de9835,d775e53c0b7d448b52b60d5dab27ce37,7,InstructBabbage,Tracy went to a party with Lee's friends and had a great time with the crew.,commonsense_dialogue,0.5666666666666667,What was your favorite moment at the party last night?,10,I really enjoyed meeting new friends and hanging out with Lee.,11
turn-08,f990d3b9-f344-44cd-a0d7-a1fa75de9835,d775e53c0b7d448b52b60d5dab27ce37,8,InstructBabbage,Tracy went to a party with Lee's friends and had a great time with the crew.,commonsense_dialogue,0.75,"Me, too. I never heard the story about how you and Lee actually met. Can you tell me more about that?",21,We went out on a date after a party that I was invited to. It was really fun. We went to a couple of places and had a lot of laughs.,31
turn-09,f990d3b9-f344-44cd-a0d7-a1fa75de9835,d775e53c0b7d448b52b60d5dab27ce37,9,InstructBabbage,Tracy went to a party with Lee's friends and had a great time with the crew.,commonsense_dialogue,0.8833333333333333,I'm jealous... It sounds like you and Lee really hit if off!,12,We do. And we are really close. I would say that we are probably one of the most similar people that you could ever meet.,25
turn-01,68becd53-5359-4ee6-a7bf-835013a1338b,4bf778ce83d14a428627d759f36d53c5,1,Jumbo,Riley is throwing a surprise party for their boss. Riley sends out an email to all the employees devising a plan and asking they keep the secret.,commonsense_dialogue,0.3333333333333333,Hey there!,2,Good to see you! How's life?,6
turn-02,68becd53-5359-4ee6-a7bf-835013a1338b,4bf778ce83d14a428627d759f36d53c5,2,Jumbo,Riley is throwing a surprise party for their boss. Riley sends out an email to all the employees devising a plan and asking they keep the secret.,commonsense_dialogue,0.16666666666666666,"Going really well, how about yours?",6,"Surprisingly good, actually. I am running another chat soon and I was wondering if you would like to be a guest?",21
turn-03,68becd53-5359-4ee6-a7bf-835013a1338b,4bf778ce83d14a428627d759f36d53c5,3,Jumbo,Riley is throwing a surprise party for their boss. Riley sends out an email to all the employees devising a plan and asking they keep the secret.,commonsense_dialogue,0.25,"Sure, that sounds like fun, what's it about?",8,It's about Anxiety in children and teens,7
turn-04,68becd53-5359-4ee6-a7bf-835013a1338b,4bf778ce83d14a428627d759f36d53c5,4,Jumbo,Riley is throwing a surprise party for their boss. Riley sends out an email to all the employees devising a plan and asking they keep the secret.,commonsense_dialogue,0.43333333333333335,"Ahh, really important topic, and here I was just trying to talk about something as small as a surprise party for my boss",23,"Anyways, if you think it is something you could help us with, that would be great.",16
turn-05,68becd53-5359-4ee6-a7bf-835013a1338b,4bf778ce83d14a428627d759f36d53c5,5,Jumbo,Riley is throwing a surprise party for their boss. Riley sends out an email to all the employees devising a plan and asking they keep the secret.,commonsense_dialogue,0.2,"Yeah, I'd love to",4,Great! We'll send that over and we'll chat!,8
turn-06,68becd53-5359-4ee6-a7bf-835013a1338b,4bf778ce83d14a428627d759f36d53c5,6,Jumbo,Riley is throwing a surprise party for their boss. Riley sends out an email to all the employees devising a plan and asking they keep the secret.,commonsense_dialogue,0.23333333333333334,"Sounds good, but before you leave, did you get the email I sent?",13,What email?,2
turn-07,68becd53-5359-4ee6-a7bf-835013a1338b,4bf778ce83d14a428627d759f36d53c5,7,Jumbo,Riley is throwing a surprise party for their boss. Riley sends out an email to all the employees devising a plan and asking they keep the secret.,commonsense_dialogue,0.25,For my bosses surprise party,5,"No I didn't,",3
turn-08,68becd53-5359-4ee6-a7bf-835013a1338b,4bf778ce83d14a428627d759f36d53c5,8,Jumbo,Riley is throwing a surprise party for their boss. Riley sends out an email to all the employees devising a plan and asking they keep the secret.,commonsense_dialogue,0.38333333333333336,"Hmm, I'll double check Are surprise parties still popular or is this a lame idea?",15,It would really be a surprise.,6
turn-09,68becd53-5359-4ee6-a7bf-835013a1338b,4bf778ce83d14a428627d759f36d53c5,9,Jumbo,Riley is throwing a surprise party for their boss. Riley sends out an email to all the employees devising a plan and asking they keep the secret.,commonsense_dialogue,0.35,"That's what I'm hoping, I want everyone to keep it a secret to really shock him.",16,"Well good luck to you, and I hope you enjoyed the letter.",12
turn-10,68becd53-5359-4ee6-a7bf-835013a1338b,4bf778ce83d14a428627d759f36d53c5,10,Jumbo,Riley is throwing a surprise party for their boss. Riley sends out an email to all the employees devising a plan and asking they keep the secret.,commonsense_dialogue,0.35,"Thanks. And if you have any party ideas, send them my way!",12,Will do!,2
turn-11,68becd53-5359-4ee6-a7bf-835013a1338b,4bf778ce83d14a428627d759f36d53c5,11,Jumbo,Riley is throwing a surprise party for their boss. Riley sends out an email to all the employees devising a plan and asking they keep the secret.,commonsense_dialogue,0.2833333333333333,Hope you have a great day!,6,Cheers!,1
turn-01,1fe30171-922d-4eeb-a998-2e225a442eac,e2b63567d359632d58de7d41fcad3baa,1,InstructDavinci,"Cameron and Taylor were tossing up ice cubes and trying to catch them with their mouths, Cameron caught one.",commonsense_dialogue,0.6333333333333333,I just saw Cameron catch an ice cube in his mouth. ,11,Did he eat it?,4
turn-02,1fe30171-922d-4eeb-a998-2e225a442eac,e2b63567d359632d58de7d41fcad3baa,2,InstructDavinci,"Cameron and Taylor were tossing up ice cubes and trying to catch them with their mouths, Cameron caught one.",commonsense_dialogue,0.8,"Yes, he did. Cameron and Taylor were both throwing ice cubes in the air and trying to catch them in their mouths. ",22,That sounds like fun.,4
turn-03,1fe30171-922d-4eeb-a998-2e225a442eac,e2b63567d359632d58de7d41fcad3baa,3,InstructDavinci,"Cameron and Taylor were tossing up ice cubes and trying to catch them with their mouths, Cameron caught one.",commonsense_dialogue,0.23333333333333334,"Yeah, I'm kind of good at it myself. ",8,I'll have to watch you next time.,7
turn-04,1fe30171-922d-4eeb-a998-2e225a442eac,e2b63567d359632d58de7d41fcad3baa,4,InstructDavinci,"Cameron and Taylor were tossing up ice cubes and trying to catch them with their mouths, Cameron caught one.",commonsense_dialogue,0.36666666666666664,Do you ever trying catching food or stuff in your mouth?,11,"I have tried it, but I'm not as good as you are.",12
turn-05,1fe30171-922d-4eeb-a998-2e225a442eac,e2b63567d359632d58de7d41fcad3baa,5,InstructDavinci,"Cameron and Taylor were tossing up ice cubes and trying to catch them with their mouths, Cameron caught one.",commonsense_dialogue,0.6166666666666667,That's kind of funny that Cameron is the only one that caught one. ,13,It is a pretty funny coincidence.,6
turn-06,1fe30171-922d-4eeb-a998-2e225a442eac,e2b63567d359632d58de7d41fcad3baa,6,InstructDavinci,"Cameron and Taylor were tossing up ice cubes and trying to catch them with their mouths, Cameron caught one.",commonsense_dialogue,0.2833333333333333,I guess Taylor needs more practice. ,6,That seems like a good idea.,6
turn-07,1fe30171-922d-4eeb-a998-2e225a442eac,e2b63567d359632d58de7d41fcad3baa,7,InstructDavinci,"Cameron and Taylor were tossing up ice cubes and trying to catch them with their mouths, Cameron caught one.",commonsense_dialogue,0.43333333333333335,They are always competing with each other. ,7,It sounds like they are always trying to one up each other.,12
turn-08,1fe30171-922d-4eeb-a998-2e225a442eac,e2b63567d359632d58de7d41fcad3baa,8,InstructDavinci,"Cameron and Taylor were tossing up ice cubes and trying to catch them with their mouths, Cameron caught one.",commonsense_dialogue,0.3333333333333333,Yes they are. Taylor usually wins. ,6,That's probably not very fair to Cameron.,7
